Species	Strain	Source_ID	Temp	ncbiTaxID
Campylobacter jejuni subsp. jejuni	5636/77 Lucitt	NCTC 11168	37	32022
Streptococcus anginosus	CR 245	NCTC 11169	37	1328
Vibrio metschnikovii	MV 2484 (38, ICPB 4076)	NCTC 11170	37	28172
Vibrio metschnikovii	MV 2339	NCTC 11171	22	28172
Vibrio metschnikovii	MV 2366	NCTC 11172	30	28172
Vibrio metschnikovii	MV 2376	NCTC 11173	30	28172
Yersinia enterocolitica	Y. e. 383	NCTC 11174	37	630
Yersinia enterocolitica	18441/70	NCTC 11175	37	630
Yersinia enterocolitica	31109/76	NCTC 11176	37	630
Yersinia enterocolitica	4491/77	NCTC 11177	37	630
Myroides odoratus	CL 41/66	NCTC 11179	30	256
Myroides odoratimimus	CL 229/67	NCTC 11180	37	76832
Escherichia coli	1624-56	NCTC 11181	37	562
Taylorella equigenitalis	61717/77, A40/77	NCTC 11184	37	29575
Escherichia coli	W677 R5	NCTC 11186	37	562
Pasteurella gallinarum	P-892	NCTC 11187	37	-1
Avibacterium gallinarum	P-913	NCTC 11188	37	755
Rikenella microfusus	Q-1	NCTC 11190	37	28139
Legionella pneumophila	Pontiac	NCTC 11191	37	446
Streptobacillus moniliformis	A91/77	NCTC 11194	37	34105
Aeromonas hydrophila subsp. formicans	Suchi (96)	NCTC 11196	37	-1
Taylorella equigenitalis	65762/77	NCTC 11198	37	29575
Streptococcus pyogenes	C203/21/2	NCTC 11200	37	1314
Legionella pneumophila	Washington	NCTC 11201	37	446
Neisseria meningitidis	29 E	NCTC 11202	37	487
Clostridium difficile	N1	NCTC 11204	37	-1
Clostridium difficile	N2	NCTC 11205	37	-1
Clostridium difficile	N3	NCTC 11206	37	-1
Clostridium difficile	N5	NCTC 11208	37	-1
Clostridium difficile	N6	NCTC 11209	37	-1
Clostridium cocleatum	150	NCTC 11210	37	-1
Clostridium spiroforme	VPI C28-23-1A	NCTC 11211	37	-1
Chryseobacterium balustinum	La724	NCTC 11212	30	246
Bacillus coagulans	M2 (PM1)	NCTC 11213	37	-1
Serratia odorifera	1073	NCTC 11214	37	618
Aeromonas sobria	416	NCTC 11215	37	646
Aeromonas sobria	427	NCTC 11216	37	646
Aeromonas sobria	432	NCTC 11217	37	646
Vibrio furnissii	2510/74, VL 6966	NCTC 11218	37	29494
Clostridium botulinum	F2561/78	NCTC 11219	37	1491
Filifactor villosus	3342	NCTC 11220	37	29374
Filifactor villosus	3357	NCTC 11221	37	29374
Clostridium clostridiiforme	Bryant T90	NCTC 11224	37	-1
Taylorella equigenitalis	ERS 5304	NCTC 11225	37	29575
Taylorella equigenitalis	ERS 5192	NCTC 11226	37	29575
Moraxella (branhamella) ovis	199/55	NCTC 11227	37	-1
Klebsiella pneumoniae	Klebsiella aerogenes A	NCTC 11228	37	573
Legionella pneumophila	Cambridge-1 England (Cox)	NCTC 11231	37	446
Legionella pneumophila	Bloomington-2	NCTC 11232	37	446
Legionella pneumophila	Los Angeles-1	NCTC 11233	37	446
Streptococcus agalactiae	R75/785	NCTC 11234	37	1311
Streptococcus agalactiae	11235R75/609II/IC112562200/609, and	NCTC 11235	37	1311
Streptococcus agalactiae	Weybridge	NCTC 11236	37	1311
Streptococcus agalactiae	R76/200	NCTC 11237	37	1311
Streptococcus agalactiae	R76/1685	NCTC 11238	37	1311
Streptococcus agalactiae	R76/1875	NCTC 11239	37	1311
Streptococcus agalactiae	R75/2483	NCTC 11240	37	1311
Streptococcus agalactiae	R76/195	NCTC 11241	37	1311
Streptococcus agalactiae	R76/2978	NCTC 11243	37	1311
Streptococcus agalactiae	R76/742	NCTC 11244	37	1311
Streptococcus agalactiae	11245R76/2969Ic11271173135/2969, and	NCTC 11245	37	1311
Streptococcus agalactiae	11246R77/537IIR1127420445/537, and	NCTC 11246	37	1311
Streptococcus agalactiae	R77/331	NCTC 11247	37	1311
Streptococcus agalactiae	R77/1766	NCTC 11248	37	1311
Streptococcus agalactiae	R77/2090	NCTC 11249	37	1311
Streptococcus agalactiae	R77/2684	NCTC 11250	37	1311
Streptococcus agalactiae	R77/2336	NCTC 11251	37	1311
Streptococcus agalactiae	R77/1879	NCTC 11252	37	1311
Streptococcus agalactiae	R77/2078	NCTC 11253	37	1311
Streptococcus agalactiae	R77/1878	NCTC 11254	37	1311
Legionella pneumophila	Oxford	NCTC 11287	37	446
Listeria innocua	58/1971	NCTC 11288	37	1642
Listeria seeligeri	105/1971	NCTC 11289	37	1640
Streptococcus acidominimus	JAJ 33	NCTC 11290	37	1326
Streptococcus hyovaginalis	JAJ 34	NCTC 11291	37	149015
Gardnerella vaginalis	Dukes 317	NCTC 11292	37	2702
Nocardia asteroides	R. E. Gordon 727	NCTC 11293	30	1824
Nocardia brasiliensis	ATCC 19296	NCTC 11294	37	37326
Bacteroides fragilis	83008	NCTC 11295	37	817
Avibacterium paragallinarum	IPDH 2403	NCTC 11296	37	728
Avibacterium avium	IPDH 2654	NCTC 11297	37	751
Sebaldella termitidis	Sebald 107A	NCTC 11300	37	826
Mannheimia haemolytica	A13, N513-3163	NCTC 11302	37	75985
Mannheimia haemolytica	A14, N513-2916	NCTC 11303	37	75985
Salmonella enterica subsp. enterica serotype indiana	S33288/78 (BR 2050)	NCTC 11304	37	-1
Elizabethkingia meningoseptica	CIP 78. 30	NCTC 11305	37	238
Chryseobacterium meningosepticum	CIP 79. 05	NCTC 11306	37	-1
Chryseobacterium meningosepticum	CIP 79. 25	NCTC 11307	37	-1
Chryseobacterium meningosepticum	CIP 78. 68	NCTC 11308	37	-1
Chryseobacterium meningosepticum	CIP 79. 29	NCTC 11309	37	-1
Chryseobacterium meningosepticum	CIP 79. 30	NCTC 11310	30	-1
Shigella dysenteriae	E670/74	NCTC 11311	37	622
Shigella boydii	E10163	NCTC 11312	37	621
Actinobacillus haemolyticus subsp. indologenes	P13ll. no. 108B(3)	NCTC 11313	37	-1
Actinobacillus salpingitidis	VSV 556/71	NCTC 11314	37	721
Haemophilus influenzae	Beta-lactamase producer Biotype II	NCTC 11315	37	727
Listonella pelagia	ATCC 25916	NCTC 11316	37	-1
Vibrio campbellii	ATCC 25920	NCTC 11317	37	680
Vibrio harveyi	ATCC 25919	NCTC 11318	37	669
Vibrio natriegens	111 (P. Baumann)	NCTC 11319	37	691
Staphylococcus hominis subsp. hominis	ATCC 27844	NCTC 11320	37	145391
Prevotella loescheii	VPI 0037, 8B	NCTC 11321	37	-1
Campylobacter jejuni subsp. jejuni	VPI H840	NCTC 11322	37	32022
Gemella morbillorum	VPI 5424, Prevot 2917B	NCTC 11323	37	29391
Streptococcus intermedius	VPI 3372A, Prevot 1877	NCTC 11324	37	1338
Streptococcus constellatus	VPI 3810, Prevot 4055	NCTC 11325	37	76860
Vibrio fluvialis	VL 5125	NCTC 11327	30	676
Vibrio furnissii	VL 2386	NCTC 11328	30	29494
Vibrio fluvialis	VL 2926	NCTC 11329	30	676
Vibrio furnissii	VL 5909	NCTC 11330	30	29494
Vibrio furnissii	VL 5975	NCTC 11331	30	29494
Streptomyces somaliensis	IMRU 1274	NCTC 11332	37	78355
Escherichia coli	E 1292/74 (145/46)	NCTC 11341	37	562
Salmonella enterica subsp. enterica serotype antarctica	11342 BR 3145 9, 12:g, z63:-	NCTC 11342	37	-1
Sphingobacterium multivorum	B5533, CL 562/79	NCTC 11343	30	28454
Vibrio parahaemolyticus	VL 1225	NCTC 11344	37	670
Vibrio alginolyticus	VL 1251	NCTC 11345	37	663
Vibrio harveyi	VL 1493	NCTC 11346	30	669
Vibrio parahaemolyticus	VL 2074	NCTC 11347	37	670
Vibrio cholerae non 0:1	VL 3029	NCTC 11348	37	-1
Campylobacter jejuni subsp. jejuni	Tan	NCTC 11349	37	32022
Campylobacter coli	11350 P875	NCTC 11350	37	195
Campylobacter jejuni subsp. jejuni	Uccle 91 F. B.	NCTC 11351	37	32022
Campylobacter lari	3034/77	NCTC 11352	37	201
Campylobacter coli	4620/78	NCTC 11353	37	195
Klebsiella oxytoca	371	NCTC 11355	37	571
Klebsiella oxytoca	325	NCTC 11356	37	571
Klebsiella pneumoniae	708	NCTC 11357	37	573
Klebsiella pneumoniae	370	NCTC 11358	37	573
Klebsiella pneumoniae	3454	NCTC 11359	37	573
Streptococcus agalactiae	O 90R (1963)	NCTC 11360	37	1311
Brucella abortus	45/20	NCTC 11361	37	235
Brucella suis	40	NCTC 11364	37	29461
Brucella canis	MEX 51-76	NCTC 11365	37	36855
Campylobacter coli	1407	NCTC 11366	37	195
Fluoribacter bozemanae	Mi-15	NCTC 11369	37	-1
Tatlockia micdadei	Tatlock	NCTC 11371	37	451
Tatlockia micdadei	PPA	NCTC 11372	37	451
Actinomadura madurae	A22	NCTC 11373	37	1993
Streptomyces somaliensis	A28	NCTC 11374	37	78355
Streptomyces somaliensis	A34	NCTC 11375	37	78355
Salmonella enterica subsp. enterica alabama	11377 BR 1786 (SS41-61 {=S810/61}) 1, 4, 12:f, g, s:-	NCTC 11377	37	-1
Legionella pneumophila	Kingston-1	NCTC 11378	37	446
Chryseobacterium meningosepticum	28. 80 (Richard) CIP 80. 32	NCTC 11379	37	-1
Chryseobacterium meningosepticum	25. 79 (Richard) CIP 79. 41	NCTC 11380	37	-1
Chryseobacterium meningosepticum	58. 80 (Richard) CIP 80. 33	NCTC 11381	30	-1
Clostridium difficile	74/1351	NCTC 11382	37	-1
Actinobacillus pleuropneumoniae	K17	NCTC 11383	37	715
Actinobacillus pleuropneumoniae	M62	NCTC 11384	37	715
Campylobacter jejuni subsp. jejuni	A8/75	NCTC 11385	37	32022
Sphingobacterium spiritivorum	E7288, CL 562/80	NCTC 11386	30	258
Sphingobacterium spiritivorum	A14/65	NCTC 11387	30	258
Sphingobacterium spiritivorum	CL 48/80	NCTC 11388	30	258
Streptococcus salivarius	R79/452	NCTC 11389	37	1304
Chryseobacterium lactis	A140/68 (=F 68)	NCTC 11390	30	1241981
Streptococcus downei	MFe 28	NCTC 11391	37	1317
Campylobacter jejuni subsp. jejuni	852/79	NCTC 11392	37	32022
Morococcus cerebrosus	UQM 858	NCTC 11393	37	1056807
Haemophilus influenzae	A247/ 80 Biotype V	NCTC 11394	37	727
Corynebacterium diphtheriae	c7S(-) tox -	NCTC 11397	37	1717
Corynebacterium bovis	B187	NCTC 11398	37	36808
Fluoribacter dumoffii	TEX-KL	NCTC 11402	37	463
Tatlockia micdadei	HEBA	NCTC 11403	37	451
Legionella pneumophila	Dallas - 1E	NCTC 11405	37	446
Legionella pneumophila	Chicago-2	NCTC 11406	37	446
Actinobacillus pleuropneumoniae	FEMO	NCTC 11407	37	715
Actinobacillus capsulatus	P243	NCTC 11408	37	717
Chryseobacterium balustinum	CL 42/78	NCTC 11409	37	246
Actinobacillus sp.	F64	NCTC 11410	37	-1
Pasteurella langaaensis	F73	NCTC 11411	37	756
Actinobacillus sp.	F151	NCTC 11412	37	-1
Gallibacterium anatis	F149	NCTC 11413	37	750
Actinobacillus sp.	F150	NCTC 11414	37	-1
Campylobacter sputorum biovar fecalis	C-32, 14227A	NCTC 11415	37	-1
Campylobacter sputorum biovar fecalis	C-33, 14223A	NCTC 11416	37	-1
Legionella pneumophila	Cambridge-2, Atkinson	NCTC 11417	37	446
Campylobacter mucosalis	124/73 B4	NCTC 11418	37	202
Campylobacter mucosalis	982/76	NCTC 11419	37	202
Campylobacter mucosalis	512/77	NCTC 11420	37	202
Neisseria meningitidis	73/M6	NCTC 11423	37	487
Neisseria meningitidis	74/M24	NCTC 11424	37	487
Haemophilus influenzae	1719 Biotype I	NCTC 11426	37	727
Streptococcus oralis	PB182, Carlsson LVG/1	NCTC 11427	37	1303
Enterococcus gallinarum	PB 21 Barnes F87/268	NCTC 11428	37	1353
Sphingobacterium thalpophilum	K-1173, CL 413/81, 76-791	NCTC 11429	37	259
Sphingobacterium thalpophilum	C499, K-1207, CL 514/81	NCTC 11430	37	259
Sphingobacterium thalpophilum	K-1232, 1626-76, CL 414/81	NCTC 11431	37	259
Chryseobacterium gleum	F93, CL 4/79	NCTC 11432	37	250
Pluralibacter gergoviae	604 - 77	NCTC 11434	37	61647
Vibrio mimicus	CDC 1721 - 77	NCTC 11435	37	674
Streptococcus bovis	R81/356; API 120-06-78	NCTC 11436	37	-1
Campylobacter coli	10092/ATB	NCTC 11437	37	195
Campylobacter coli	1890/ATB	NCTC 11438	37	195
Pseudomonas aeruginosa	5933	NCTC 11440	37	287
Pseudomonas aeruginosa	5934	NCTC 11441	37	287
Pseudomonas aeruginosa	5935	NCTC 11442	37	287
Pseudomonas aeruginosa	5936	NCTC 11443	37	287
Pseudomonas aeruginosa	5937	NCTC 11444	37	287
Pseudomonas aeruginosa	5938	NCTC 11445	37	287
Pseudomonas aeruginosa	5939	NCTC 11446	37	287
Pseudomonas aeruginosa	5940	NCTC 11447	37	287
Pseudomonas aeruginosa	5941	NCTC 11448	37	287
Pseudomonas aeruginosa	5943	NCTC 11449	37	287
Pseudomonas aeruginosa	5944	NCTC 11450	37	287
Pseudomonas aeruginosa	5945	NCTC 11451	37	287
Pseudomonas aeruginosa	6092	NCTC 11452	37	287
Pseudomonas aeruginosa	1-M1	NCTC 11453	37	287
Pseudomonas aeruginosa	170003	NCTC 11455	37	287
Pseudomonas aeruginosa	Group X (10)	NCTC 11456	37	287
Campylobacter lari	WRI 921/79, A20/21	NCTC 11457	37	201
Campylobacter lari	WRI 175/82, A80/82	NCTC 11458	37	201
Prevotella oralis	D27B-24	NCTC 11459	37	-1
Peptostreptococcus anaerobius	A. Prevot 4372	NCTC 11460	37	1261
Peptoniphilus asaccharolyticus	UW 228; BAI	NCTC 11461	37	1258
Veillonella parvula	46666, A65/82	NCTC 11463	37	29466
Fusobacterium naviforme	A210/81	NCTC 11464	37	77917
Cedecea davisae	CL 472/81; 005	NCTC 11465	37	158484
Cedecea lapagei	CL 421/81; 004	NCTC 11466	37	158823
Cronobacter sakazakii	CL 783/77; E4562-70	NCTC 11467	37	28141
Yersinia intermedia	3953; Bottone 48; Chester 48	NCTC 11469	37	631
Yersinia frederiksenii	6175, CL 109/82	NCTC 11470	37	29484
Yersinia kristensenii	105; CL 99/82	NCTC 11471	37	28152
Escherichia coli	E78634	NCTC 11472	37	562
Escherichia coli	OX8	NCTC 11473	37	562
Escherichia coli	E10702	NCTC 11474	37	562
Escherichia coli	OX5	NCTC 11475	37	562
Escherichia coli	OX2	NCTC 11476	37	562
Mannheimia haemolytica	S886D	NCTC 11478	37	75985
Haemophilus ducreyi	D1	NCTC 11479	33	-1
Haemophilus ducreyi	IDI	NCTC 11480	33	-1
Haemophilus ducreyi	D4	NCTC 11481	33	-1
Haemophilus ducreyi	D5	NCTC 11482	33	-1
Haemophilus ducreyi	D6	NCTC 11483	33	-1
Wolinella succinogenes	FDC 602	NCTC 11488	37	844
Campylobacter rectus	FDC 371	NCTC 11489	37	203
Actinomyces denticolens	Sn8/4303	NCTC 11490	37	52767
Paenibacillus macerans	G12	NCTC 11491	37	44252
Clostridium spiroforme	nan	NCTC 11493	37	-1
Mobiluncus curtisii	0289	NCTC 11494	37	2051
Mobiluncus curtisii	0335	NCTC 11495	37	2051
Mobiluncus curtisii	2115	NCTC 11496	37	2051
Mobiluncus mulieris	0363	NCTC 11498	37	2052
Vibrio cholerae non 0:1	nan	NCTC 11500	37	-1
Vibrio cholerae non 0:1	nan	NCTC 11502	37	-1
Vibrio cholerae	nan	NCTC 11503	37	666
Vibrio cholerae	nan	NCTC 11505	37	666
Vibrio cholerae	nan	NCTC 11506	37	666
Vibrio cholerae non 0:1	nan	NCTC 11507	37	-1
Vibrio cholerae	nan	NCTC 11509	37	666
Flavobacterium thermophilum	G-21	NCTC 11526	55	-1
Corynebacterium diphtheriae	42072/82	NCTC 11527	37	1717
Campylobacter sputorum subsp. sputorum	S-17	NCTC 11528	37	-1
Actinobacillus hominis	12, P578	NCTC 11529	37	719
Legionella longbeachae	Tucker 1	NCTC 11530	37	450
Legionella jordanis	BL 540	NCTC 11533	37	456
Actinomyces bovis	P1S	NCTC 11535	37	1658
Anaerobiospirillum succiniciproducens	S411	NCTC 11536	37	13335
Peptostreptococcus asaccharolyticus	A258/82	NCTC 11538	37	-1
Campylobacter upsaliensis	C303	NCTC 11540	37	28080
Campylobacter upsaliensis	C231	NCTC 11541	37	28080
Serratia grimesii	503	NCTC 11543	30	82995
Serratia proteamaculans subsp. quinovora	4364	NCTC 11544	30	-1
Capnocytophaga ochracea	36J1	NCTC 11545	37	1018
Capnocytophaga ochracea	2467/b	NCTC 11546	37	1018
Capnocytophaga sp.	209	NCTC 11547	37	-1
Capnocytophaga sp.	4295	NCTC 11548	37	-1
Mannheimia haemolytica	T635	NCTC 11551	37	75985
Streptococcus equisimilis	R80/4225	NCTC 11552	37	-1
Streptococcus equisimilis	R83/29	NCTC 11553	37	-1
Streptococcus dysgalactiae subsp. equisimilis	R80/4327 T-Type 300	NCTC 11554	37	119602
Streptococcus dysgalactiae subsp. equisimilis	R80/5007 T-Type 301	NCTC 11555	37	119602
Streptococcus dysgalactiae subsp. equisimilis	R80/5356 T-Type 302	NCTC 11556	37	119602
Streptococcus dysgalactiae subsp. equisimilis	R82/1847 T-Type 303	NCTC 11557	37	119602
Streptococcus macacae	25-1	NCTC 11558	37	1339
Prevotella melaninogenica	11559	NCTC 11559	37	28132
Escherichia coli	1077	NCTC 11560	37	562
Staphylococcus aureus	BRL 1555	NCTC 11561	37	1280
Campylobacter hyointestinalis	WRI 364/82, Lawson 124 / 3 A4 UK	NCTC 11562	37	198
Campylobacter hyointestinalis	WRI 365/82, Lawson 691/82, CHI-81-6107-USA	NCTC 11563	37	198
Streptococcus dysgalactiae subsp. equisimilis	R80/83	NCTC 11564	37	119602
Streptococcus equisimilis	R82/1925	NCTC 11565	37	-1
Streptococcus sp.	R81/5162 T-Type 305	NCTC 11567	37	-1
Streptococcus sp.	R81/1986 T-Type 306	NCTC 11568	37	-1
Streptococcus sp.	A83/739 T-Type 307	NCTC 11569	37	-1
Enterobacter cloacae	11570	NCTC 11570	37	550
Enterobacter cloacae	11571	NCTC 11571	37	550
Enterobacter cloacae	11572	NCTC 11572	37	550
Enterobacter cloacae	11573	NCTC 11573	37	550
Enterobacter cloacae	11574	NCTC 11574	37	550
Enterobacter cloacae	CL 129/74	NCTC 11575	37	550
Enterobacter cloacae	11576	NCTC 11576	37	550
Enterobacter cloacae	CL 12/72	NCTC 11577	37	550
Enterobacter cloacae	CL 346/72	NCTC 11578	37	550
Enterobacter cloacae	CL 472/74	NCTC 11579	37	550
Enterobacter cloacae	11580	NCTC 11580	37	550
Enterobacter cloacae	11581	NCTC 11581	37	550
Enterobacter cloacae	11582	NCTC 11582	37	550
Enterobacter cloacae	CL 470/72	NCTC 11583	37	550
Enterobacter cloacae	nan	NCTC 11584	37	550
Enterobacter cloacae	CL 392/72	NCTC 11585	37	550
Enterobacter cloacae	CL 56/72	NCTC 11586	37	550
Enterobacter cloacae	11587	NCTC 11587	37	550
Enterobacter cloacae	11588	NCTC 11588	37	550
Enterobacter cloacae	11589	NCTC 11589	37	550
Enterobacter cloacae	11590	NCTC 11590	37	550
Enterobacter cloacae	11591	NCTC 11591	37	550
Enterobacter cloacae	11592	NCTC 11592	37	550
Enterobacter cloacae	11593	NCTC 11593	37	550
Enterobacter cloacae	11594	NCTC 11594	37	550
Enterobacter cloacae	11595	NCTC 11595	37	550
Enterobacter cloacae	nan	NCTC 11596	37	550
Enterobacter cloacae	11597	NCTC 11597	37	550
Yersinia enterocolitica	Y46	NCTC 11598	37	630
Yersinia enterocolitica	Y63	NCTC 11599	37	630
Yersinia enterocolitica	Y136	NCTC 11600	37	630
Escherichia coli	E5798	NCTC 11601	37	562
Escherichia coli	E2985	NCTC 11602	37	562
Streptococcus equi subp. zooepidemicus	TUER 9894	NCTC 11606	37	-1
Aggregatibacter sp.	HK 22	NCTC 11607	37	-1
Campylobacter hyointestinalis	80-4577-4	NCTC 11608	37	198
Campylobacter hyointestinalis	81-13037	NCTC 11609	37	198
Campylobacter hyointestinalis	81-14151	NCTC 11610	37	198
Helicobacter cinaedi	CLO-48	NCTC 11611	37	213
Helicobacter fennelliae	CLO-231	NCTC 11612	37	215
Helicobacter fennelliae	CLO-441	NCTC 11613	37	215
Helicobacter cinaedi	Bury-Woof	NCTC 11614	37	213
Pasteurella dagmatis	953/60	NCTC 11617	37	754
Pasteurella dagmatis	C9882	NCTC 11618	37	754
Pasteurella multocida subsp. septica	MR 118100/81	NCTC 11619	37	115545
Pasteurella multocida subsp. septica	1425	NCTC 11620	37	115545
Pasteurella canis	Smith 182, HIM 652-5, SSI P293	NCTC 11621	37	753
Pasteurella canis	MR 40930/67, HIM 76606	NCTC 11622	37	753
Pasteurella stomatis	Smith 166	NCTC 11623	37	760
Pasteurella stomatis	PE4	NCTC 11624	37	760
Bacteroides fragilis	M66741/80	NCTC 11625	37	817
Campylobacter jejuni subsp. jejuni	M53729/80	NCTC 11626	37	32022
Streptococcus dysgalactiae subsp. equisimilis	R83/3690	NCTC 11629	37	119602
Streptococcus sp.	R83/3623 T-Type 308	NCTC 11630	37	-1
Bacteroides lentus	VPB 3324	NCTC 11631	37	-1
Porphyromonas macacae	VPB 157	NCTC 11632	37	28115
Escherichia coli	MH752, BM1018	NCTC 11633	37	562
Weeksella virosa	CL 345/78	NCTC 11634	37	1014
Weeksella virosa	CL 355/78	NCTC 11635	37	1014
Actinomyces howellii	SH7/4276	NCTC 11636	37	52771
Grimontia hollisae	0075-80	NCTC 11640	37	673
Vibrio hollisae	921-79	NCTC 11641	37	-1
Vibrio cholerae	nan	NCTC 11643	30	666
Vibrio hollisae	VL 12437, CDC 9042	NCTC 11644	37	-1
Grimontia hollisae	VL 12439, CDC 525	NCTC 11645	37	673
Photobacterium damselae	VL 12318	NCTC 11646	37	38293
Photobacterium damselae	VL 12480, CDC 2588-80	NCTC 11647	37	38293
Photobacterium damselae	VL 12482, CDC 1421-81	NCTC 11648	37	38293
Pasteurella canis	A374/83	NCTC 11650	37	753
Taylorella equigenitalis	M/A/77	NCTC 11651	37	29575
Capnocytophaga sputigena	Strain 4	NCTC 11653	37	1019
Capnocytophaga ochracea	A349/84	NCTC 11655	37	1018
Mobiluncus curtisii subsp. curtisii	BV345-16	NCTC 11656	37	144177
Mobiluncus curtisii subsp. holmesii	BV376-6	NCTC 11657	37	-1
Bergeyella zoohelcum	CL 544/80	NCTC 11660	37	1015
Bergeyella zoohelcum	CL 145/77	NCTC 11661	37	1015
Bergeyella zoohelcum	CL 776/79	NCTC 11662	37	1015
Pseudomonas aeruginosa	Lanyi 170022	NCTC 11663	37	287
Abiotrophia adiacens	R82/1569	NCTC 11664	37	-1
Propionibacterium propionicum	A141/84	NCTC 11666	37	-1
Providencia friedericiana	1/33	NCTC 11667	37	-1
Pasteurella multocida	M68/7/79	NCTC 11668	37	747
Pseudomonas aeruginosa	623	NCTC 11669	37	287
Pseudomonas aeruginosa	11670	NCTC 11670	37	287
Pseudomonas aeruginosa	Ps161	NCTC 11671	37	287
Pseudomonas aeruginosa	Su-11	NCTC 11672	37	287
Klebsiella pneumoniae	11675P211686 I2	NCTC 11675	37	573
Klebsiella pneumoniae	nan	NCTC 11676	37	573
Enterobacter aerogenes	nan	NCTC 11677	37	-1
Klebsiella pneumoniae	11678P711691 I7	NCTC 11678	37	573
Klebsiella pneumoniae	nan	NCTC 11679	37	573
Klebsiella pneumoniae	nan	NCTC 11680	37	573
Klebsiella pneumoniae	nan	NCTC 11681	37	573
Klebsiella pneumoniae	nan	NCTC 11682	37	573
Klebsiella oxytoca	nan	NCTC 11683	37	571
Klebsiella pneumoniae	nan	NCTC 11684	37	573
Klebsiella pneumoniae	nan	NCTC 11685	37	573
Klebsiella oxytoca	nan	NCTC 11686	37	571
Klebsiella pneumoniae	nan	NCTC 11687	37	573
Klebsiella pneumoniae	nan	NCTC 11688	37	573
Klebsiella pneumoniae	nan	NCTC 11689	37	573
Enterobacter aerogenes	nan	NCTC 11690	37	-1
Klebsiella oxytoca	nan	NCTC 11691	37	571
Klebsiella pneumoniae	nan	NCTC 11692	37	573
Klebsiella pneumoniae	nan	NCTC 11693	37	573
Klebsiella oxytoca	nan	NCTC 11694	37	571
Klebsiella oxytoca	nan	NCTC 11696	37	571
Klebsiella pneumoniae	nan	NCTC 11697	37	573
Klebsiella pneumoniae	nan	NCTC 11698	37	573
Klebsiella pneumoniae	nan	NCTC 11699	37	573
Mycoplasma pirum	HRC 70-159, M1040/P4	NCTC 11702	37	-1
Providencia stuartii	CDC 2896-68	NCTC 11800	37	588
Providencia rettgeri	Brenner 1163	NCTC 11801	37	587
Providencia rustigianii	CDC 132-68	NCTC 11802	37	158850
Salmonella enterica subsp. enterica serotype paratyphi a	11803	NCTC 11803	37	-1
Streptococcus equi subp. zooepidemicus	R80/3705	NCTC 11824	37	-1
Streptococcus pyogenes	R80/3430 T-type 4	NCTC 11825	37	1314
Pseudomonas aeruginosa	L�nyi 170022	NCTC 11839	37	287
Campylobacter upsaliensis	926/H/84	NCTC 11840	37	28080
Campylobacter lari	Preston 3980/SW/82	NCTC 11844	37	201
Campylobacter lari	Preston 12830/1/82	NCTC 11845	42	201
Listeria ivanovii subsp. ivanovii	SV5 SLCC 2739	NCTC 11846	37	202751
Campylobacter jejuni subsp. doylei	Nr 71	NCTC 11847	37	32021
Ureaplasm sp.	CL 162/81	NCTC 11850	37	-1
Ureaplasm sp.	CL 327/81	NCTC 11851	37	-1
Ureaplasm sp.	E5726, T147/80	NCTC 11852	37	-1
