ncbiTaxID	Source_ID	Name	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
1214102	27973T	Mycobacterium fortuitum subsp. fortuitum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
43304	27976T	Mycobacterium peregrinum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1337	27888T	Streptococcus hyointestinalis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1355	27894T	Enterococcus columbae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
375	27876T	Bradyrhizobium japonicum	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
382	27879T	Sinorhizobium meliloti	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium
33012	27816T	Propionibacterium lymphophilum	37	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionimicrobium
652	27820T	Aeromonas schubertii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
654	27821T	Aeromonas veronii	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
870	27824T	Dichelobacter nodosus	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Dichelobacter
43131	27825T	Tissierella praeacuta	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Tissierellaceae	Tissierella
28113	27827T	Prevotella heparinolytica	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
46124	27809T	Granulicatella adiacens	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella
1768	27787T	Mycobacterium kansasii	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
824	27720T	Campylobacter gracilis	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1329	27661T	Streptococcus canis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
46125	27639T	Abiotrophia defectiva	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
29389	27640T	Streptococcus intestinalis	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1341	27642T	Streptococcus ratti	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
41997	27643T	Enterococcus saccharolyticus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
35755	27535T	Corynebacterium kutscheri	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
38302	27538T	Corynebacterium mycetoides	30-42	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
37637	27539T	Corynebacterium pseudodiphtheriticum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
43768	27545T	Corynebacterium matruchotii	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
59505	27420T	Actinotignum schaalii	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinotignum
1479	27413T	Bacillus smithii	56	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1401	27414T	Paenibacillus lautus	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1326	27296T	Streptococcus acidominimus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
99822	27301T	Streptococcus dysgalactiae subsp. dysgalactiae	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1346	27303T	Streptococcus iniae	30-37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
28213	27291T	Sphingomonas parapaucimobilis	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
55565	27294T	Actinomyces graevenitzii	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
633	27188T	Pasteurella lymphangitidis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
47735	27190T	Bieberiella trehalosi	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Bibersteinia
38289	27192T	Corynebacterium jeikeium	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
35756	27193T	Corynebacterium pilosum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
485	26876T	Neisseria gonorrhoeae	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
488	26877T	Neisseria mucosa	30-37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
584	26767T	Proteus mirabilis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
54291	26769T	Raoultella ornithinolytica	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella
1405	26678T	Bacillus mycoides	30-37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
7	26647T	Azorhizobium caulinodans	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Azorhizobium
750	26456T	Gallibacterium anatis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Gallibacterium
634	26329T	Yersinia bercovieri	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
1422	26241T	Geobacillus stearothermophilus	55	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
1484	26017T	Hydrogenibacillus schlegelii	65	Bacteria	Bacillota	Bacilli	Bacillales	Bacillales Family X. Incertae Sedis	Hydrogenibacillus
649	25942T	Aeromonas eucrenophila	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
837	25928T	Porphyromonas gingivalis	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
837	25893T	Porphyromonas gingivalis	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas
69220	25894T	Lelliottia nimipressuralis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Lelliottia
217	25715T	Helicobacter mustelae	42	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
197575	25716T	Haemophilus aegyptius	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
1310	25735T	Streptococcus sobrinus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
61645	25588T	Enterobacter asburiae	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter
28035	25348T	Staphylococcus lugdunensis	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1295	25351T	Staphylococcus schleiferi	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
59814	25232T	Pantoea dispersa	24-35	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea
1317	24890T	Streptococcus downei	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
157339	24862T	Actinobacillus arthritidis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
144178	24716T	Falcivibrio vaginalis	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
529	24695T	Ochrobactrum anthropi	26-37	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella
1688	24610T	Bifidobacterium cuniculi	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
32021	24567T	Campylobacter jejuni subsp. doylei	37-42	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
55194	24229T	Pityrosporum ovale	30-37	Eukaryota	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia
1714	24088T	Cellulomonas uda	22-42	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Cellulomonas
1529	24035T	Clostridium cadaveris	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1547	24038T	Clostridium ramosum	37	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia
33028	24040T	Staphylococcus saccharolyticus	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
727	23945T	Haemophilus influenzae	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus
201	23947T	Campylobacter lari	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
37928	23886T	Arthrobacter crystallopoietes	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter
43664	23888T	Arthrobacter histidinolovorans	22-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Paenarthrobacter
31943	23893T	Brevibacterium iodinum	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium
490	23929T	Neisseria sicca	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
28449	23930T	Neisseria subflava	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
1670	23840T	Arthrobacter citreus	22-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter
37929	23842T	Arthrobacter nicotianae	26	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Glutamicibacter
1677	23843T	Arthrobacter pascens	22-30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Arthrobacter
33881	23848T	Curtobacterium luteum	30	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Curtobacterium
46677	23365T	Pseudomonas agarici	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
47879	23367T	Pseudomonas corrugata	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
41899	23368T	Burkholderia plantarii	28	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
48664	23372T	Xanthomonas fragariae	22-30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas
148942	23255T	Streptococcus equi subsp. equi	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
65657	22894T	Hydrogenophaga flava	28	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga
1296	15598T	Mammaliicoccus sciuri	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Mammaliicoccus
1241981	22400T	Chryseobacterium lactis	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium
80868	21975T	Acidovorax cattleyae	28	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
54067	21976T	Xylophilus ampelinus	24	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Xylophilus
1359	21953T	Lactococcus lactis subsp. cremoris	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1308	21957T	Streptococcus thermophilus	37-42	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
33965	21965T	Leuconostoc mesenteroides subsp. cremoris	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc
36835	21927T	Clostridium colinum	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Tyzzerella
1550	21841T	Clostridium subterminale	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
13335	21558T	Anaerobiospirillum succiniciproducens	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Anaerobiospirillum
47715	21452T	Lacticaseibacillus rhamnosus	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus
28118	21054 AT	Odoribacter splanchnicus	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter
52773	21024T	Schaalia meyeri	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
39950	21025T	Dialister pneumosintes	37	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Dialister
28112	21028 AT	Tannerella forsythia	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella
1796	21001T	Mycobacterium senegalense	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1772	21002T	Mycobacterium smegmatis	30-37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1810	21003T	Mycobacterium vaccae	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
2054	20989T	Gordonia bronchialis	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia
44454	20992T	Mycobacterium avium subsp. avium	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
36809	20993T	Mycobacterium abscessus subsp. abscessus	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides
1777	20995T	Mycobacterium gastri	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1768	20997T	Mycobacterium kansasii	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1781	20998T	Mycobacterium marinum	30	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
39692	20999T	Mycobacterium parafortuitum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
1771	21000T	Mycobacterium phlei	30-37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium
43675	20962T	Rothia mucilaginosa	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia
1660	20536T	Schaalia odontolytica	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
28119	20495T	Prevotella zoogleoformans	37	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides
203	20446 BT	Campylobacter rectus	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
2052	20071T	Mobiluncus mulieris	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
761	19802T	Pasteurella testudinis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
1071947	19794T	Pasteurella oralis	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
28110	19700T	Francisella philomiragia	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella
435	18122T	Acetobacter aceti	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter
89584	18124T	Gluconacetobacter liquefaciens	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconacetobacter
1657	19206T	Actinobaculum suis	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinobaculum
1639	15526T	Listeria monocytogenes	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
685	19114T	Vibrio diazotrophicus	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
675	19115 AT	Vibrio cincinnatiensis	25-30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
202751	15528T	Listeria ivanovii subsp. ivanovii	37	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
1643	15529T	Listeria welshimeri	30	Bacteria	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria
40214	19095T	Acinetobacter johnsonii	28-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
470	19096T	Acinetobacter baumannii	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
43674	15532T	Jonesia denitrificans	37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Jonesiaceae	Jonesia
689	19040T	Vibrio mediterranei	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1537	18920T	Clostridium lituseburense	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Romboutsia
213	18818T	Helicobacter cinaedi	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
215	18820T	Helicobacter fennelliae	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
158822	18763T	Cedecea neteri	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea
580	18767T	Kluyvera cryocrescens	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera
184072	18769T	Proteus myxofaciens	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus
29483	18770T	Yersinia aldovae	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
53346	18656T	Enterococcus mundtii	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
37734	18657T	Enterococcus casseliflavus	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1680	18363T	Bifidobacterium adolescentis	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1681	18364T	Bifidobacterium bifidum	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1685	18365T	Bifidobacterium breve	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1689	18367T	Bifidobacterium dentium	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1659	18307T	Actinomyces israelii	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
1655	18310T	Actinomyces naeslundii	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
43771	18158T	Corynebacterium urealyticum	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium
104099	18126T	Acetobacter orleanensis	25-30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter
442	18132T	Gluconobacter oxydans	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter
489	18030T	Neisseria polysaccharea	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
115545	17977T	Pasteurella multocida subsp. septica	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
123812	17978T	Pasteurella multocida subsp. gallicida	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
53408	17933T	Pseudomonas citronellolis	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
120044	17912T	Zymomonas mobilis subsp. pomaceae	28	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Zymomonadaceae	Zymomonas
484	17913T	Neisseria flavescens	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
33053	17915T	Neisseria perflava	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
1085	17859T	Rhodospirillum rubrum	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum
28198	17801T	Arcobacter cryaerophilus	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter
1671	17757T	Arthrobacter oxydans	30-37	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Pseudarthrobacter
520	30873T	Bordetella pertussis	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
33030	17639T	Peptoniphilus indolicus	37	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus
1689	17378T	Bifidobacterium dentium	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
80842	17392T	Herbaspirillum rubrisubalbicans	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
1908260	17206T	Rodentibacter rarus	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Rodentibacter
1531	16791T	Enterocloster clostridioformis	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster
1736	16793T	Eubacterium limosum	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium
