BacDiveID,id,level,name,reference,growth,type,temperature,range
7975,47872,species,Micromonospora purpureochromogenes,67770,positive,growth,28,mesophilic
7976,47872,species,Micromonospora purpureochromogenes,19598,positive,optimum,28,mesophilic
7976,47872,species,Micromonospora purpureochromogenes,11293,positive,growth,28,mesophilic
7976,47872,species,Micromonospora purpureochromogenes,67770,positive,growth,28,mesophilic
7977,1880,species,Micromonospora olivasterospora,19611,positive,optimum,28,mesophilic
7977,1880,species,Micromonospora olivasterospora,11349,positive,growth,28,mesophilic
7977,1880,species,Micromonospora olivasterospora,67770,positive,growth,28,mesophilic
7978,47875,species,Micromonospora sagamiensis,12171,positive,growth,28,mesophilic
7979,145857,species,Micromonospora nigra,11291,positive,growth,28,mesophilic
7979,145857,species,Micromonospora nigra,67770,positive,growth,28,mesophilic
7980,121616,species,Micromonospora matsumotoense,11396,positive,growth,28,mesophilic
7980,121616,species,Micromonospora matsumotoense,36433,positive,growth,30,mesophilic
7980,121616,species,Micromonospora matsumotoense,67770,positive,growth,28,mesophilic
7981,47854,species,Micromonospora chersina,19635,positive,optimum,28,mesophilic
7981,47854,species,Micromonospora chersina,11551,positive,growth,28,mesophilic
7981,47854,species,Micromonospora chersina,67770,positive,growth,28,mesophilic
7982,227316,species,Micromonospora eburnea,20126,positive,optimum,28,mesophilic
7982,227316,species,Micromonospora eburnea,12098,positive,growth,28,mesophilic
7982,227316,species,Micromonospora eburnea,31287,positive,optimum,27.5,mesophilic
7982,227316,species,Micromonospora eburnea,36415,positive,growth,25,mesophilic
7982,227316,species,Micromonospora eburnea,67770,positive,growth,28,mesophilic
7983,261654,species,Micromonospora auratinigra,19708,positive,optimum,28,mesophilic
7983,261654,species,Micromonospora auratinigra,12099,positive,growth,28-30,mesophilic
7983,261654,species,Micromonospora auratinigra,36435,positive,growth,30,mesophilic
7983,261654,species,Micromonospora auratinigra,67770,positive,growth,28,mesophilic
7984,230091,species,Micromonospora endolithica,19662,positive,optimum,28,mesophilic
7984,230091,species,Micromonospora endolithica,11722,positive,growth,28,mesophilic
7984,230091,species,Micromonospora endolithica,36434,positive,growth,30,mesophilic
7984,230091,species,Micromonospora endolithica,67770,positive,growth,28,mesophilic
7985,262898,species,Micromonospora mirobrigensis,20129,positive,optimum,28,mesophilic
7985,262898,species,Micromonospora mirobrigensis,12012,positive,growth,28,mesophilic
7985,262898,species,Micromonospora mirobrigensis,31344,positive,growth,20-37,
7985,262898,species,Micromonospora mirobrigensis,31344,positive,optimum,28,mesophilic
7985,262898,species,Micromonospora mirobrigensis,36416,positive,growth,30,mesophilic
7985,262898,species,Micromonospora mirobrigensis,67770,positive,growth,28,mesophilic
7989,47855,species,Micromonospora citrea,11378,positive,growth,28,mesophilic
7989,47855,species,Micromonospora citrea,67770,positive,growth,28,mesophilic
7990,47857,species,Micromonospora echinaurantiaca,11379,positive,growth,28,mesophilic
7990,47857,species,Micromonospora echinaurantiaca,36424,positive,growth,25,mesophilic
7990,47857,species,Micromonospora echinaurantiaca,67770,positive,growth,28,mesophilic
7991,47858,species,Micromonospora echinofusca,11264,positive,growth,28,mesophilic
7991,47858,species,Micromonospora echinofusca,67770,positive,growth,28,mesophilic
7992,47860,species,Micromonospora fulviviridis,11381,positive,growth,28,mesophilic
7992,47860,species,Micromonospora fulviviridis,67770,positive,growth,28,mesophilic
7993,47866,species,Micromonospora inyonensis,12449,positive,growth,28,mesophilic
7993,47866,species,Micromonospora inyonensis,67770,positive,growth,28,mesophilic
7994,47871,species,Micromonospora peucetia,10983,positive,growth,28,mesophilic
7994,47871,species,Micromonospora peucetia,67770,positive,growth,28,mesophilic
7995,47875,species,Micromonospora sagamiensis,11263,positive,growth,28,mesophilic
7995,47875,species,Micromonospora sagamiensis,67770,positive,growth,28,mesophilic
7996,1881,species,Micromonospora viridifaciens,11260,positive,growth,28,mesophilic
7996,1881,species,Micromonospora viridifaciens,67770,positive,growth,28,mesophilic
7997,285665,species,Micromonospora coriariae,12162,positive,growth,28,mesophilic
7997,285665,species,Micromonospora coriariae,37545,positive,growth,30,mesophilic
7997,285665,species,Micromonospora coriariae,67770,positive,growth,28,mesophilic
7998,299152,species,Micromonospora siamensis,12339,positive,growth,28,mesophilic
7998,299152,species,Micromonospora siamensis,67770,positive,growth,28,mesophilic
7999,285676,species,Micromonospora saelicesensis,12155,positive,growth,28,mesophilic
8000,285676,species,Micromonospora saelicesensis,12156,positive,growth,28,mesophilic
8001,285676,species,Micromonospora saelicesensis,12158,positive,growth,28,mesophilic
8001,285676,species,Micromonospora saelicesensis,32250,positive,growth,20-37,
8001,285676,species,Micromonospora saelicesensis,32250,positive,optimum,28,mesophilic
8001,285676,species,Micromonospora saelicesensis,67770,positive,growth,28,mesophilic
8002,285676,species,Micromonospora saelicesensis,17123,positive,growth,25,mesophilic
8003,285679,species,Micromonospora lupini,12157,positive,growth,28,mesophilic
8004,285679,species,Micromonospora lupini,12160,positive,growth,28,mesophilic
8005,285679,species,Micromonospora lupini,12161,positive,growth,28,mesophilic
8005,285679,species,Micromonospora lupini,20133,positive,optimum,28,mesophilic
8005,285679,species,Micromonospora lupini,32250,positive,growth,20-37,
8005,285679,species,Micromonospora lupini,32250,positive,optimum,28,mesophilic
8005,285679,species,Micromonospora lupini,67770,positive,growth,28,mesophilic
8006,356851,species,Micromonospora chokoriensis,15462,positive,growth,28,mesophilic
8006,356851,species,Micromonospora chokoriensis,67770,positive,growth,28,mesophilic
8007,356852,species,Micromonospora coxensis,15463,positive,growth,28,mesophilic
8007,356852,species,Micromonospora coxensis,67770,positive,growth,28,mesophilic
8008,479978,species,Micromonospora tulbaghiae,12386,positive,growth,28,mesophilic
8008,479978,species,Micromonospora tulbaghiae,29444,positive,growth,04-37,
8008,479978,species,Micromonospora tulbaghiae,67770,positive,growth,28,mesophilic
8009,479978,species,Micromonospora tulbaghiae,17346,positive,growth,28,mesophilic
8010,291594,species,Micromonospora rifamycinica,12141,positive,growth,28,mesophilic
8010,291594,species,Micromonospora rifamycinica,20148,positive,optimum,28,mesophilic
8010,291594,species,Micromonospora rifamycinica,31840,positive,growth,20-37,
8010,291594,species,Micromonospora rifamycinica,67770,positive,growth,28,mesophilic
8011,299146,species,Micromonospora narathiwatensis,15928,positive,growth,28,mesophilic
8011,299146,species,Micromonospora narathiwatensis,67770,positive,growth,28,mesophilic
8012,307119,species,Micromonospora chaiyaphumensis,15930,positive,growth,28,mesophilic
8012,307119,species,Micromonospora chaiyaphumensis,32506,positive,growth,25-45,
8012,307119,species,Micromonospora chaiyaphumensis,32506,positive,optimum,27.5,mesophilic
8012,307119,species,Micromonospora chaiyaphumensis,67770,positive,growth,28,mesophilic
8013,405436,species,Micromonospora pattaloongensis,15929,positive,growth,28,mesophilic
8013,405436,species,Micromonospora pattaloongensis,32385,positive,growth,25-40,
8013,405436,species,Micromonospora pattaloongensis,32385,positive,optimum,27.5,mesophilic
8013,405436,species,Micromonospora pattaloongensis,67770,positive,growth,28,mesophilic
8014,307121,species,Micromonospora krabiensis,16337,positive,growth,28,mesophilic
8014,307121,species,Micromonospora krabiensis,67770,positive,growth,28,mesophilic
8015,589240,species,Micromonospora pisi,15639,positive,growth,28,mesophilic
8015,589240,species,Micromonospora pisi,29417,positive,growth,20-37,
8015,589240,species,Micromonospora pisi,29417,positive,optimum,28,mesophilic
8015,589240,species,Micromonospora pisi,67770,positive,growth,28,mesophilic
8016,307120,species,Micromonospora marina,17434,positive,growth,28,mesophilic
8016,307120,species,Micromonospora marina,29486,positive,growth,15-45,
8016,307120,species,Micromonospora marina,29486,positive,optimum,27.5,mesophilic
8016,307120,species,Micromonospora marina,67770,positive,growth,28,mesophilic
8017,568872,species,Micromonospora rhizosphaerae,16554,positive,growth,28,mesophilic
8017,568872,species,Micromonospora rhizosphaerae,29770,positive,growth,10-40,
8017,568872,species,Micromonospora rhizosphaerae,29770,positive,optimum,34,mesophilic
8017,568872,species,Micromonospora rhizosphaerae,67770,positive,growth,28,mesophilic
8018,745366,species,Micromonospora humi,17970,positive,growth,28,mesophilic
8018,745366,species,Micromonospora humi,67770,positive,growth,28,mesophilic
8019,683228,species,Micromonospora yangpuensis,17669,positive,growth,28,mesophilic
8019,683228,species,Micromonospora yangpuensis,30103,positive,growth,10-45,
8019,683228,species,Micromonospora yangpuensis,67770,positive,growth,28,mesophilic
8020,686309,species,Micromonospora haikouensis,17832,positive,growth,28,mesophilic
8020,686309,species,Micromonospora haikouensis,67770,positive,growth,28,mesophilic
8021,709881,species,Micromonospora cremea,17740,positive,growth,28,mesophilic
8021,709881,species,Micromonospora cremea,30559,positive,growth,10-37,
8021,709881,species,Micromonospora cremea,67770,positive,growth,28,mesophilic
8022,709883,species,Micromonospora zamorensis,17741,positive,growth,28,mesophilic
8022,709883,species,Micromonospora zamorensis,30559,positive,growth,10-37,
8022,709883,species,Micromonospora zamorensis,67770,positive,growth,28,mesophilic
8023,53371,species,Pilimelia anulata,19930,positive,optimum,28,mesophilic
8023,53371,species,Pilimelia anulata,10709,positive,growth,28,mesophilic
8023,53371,species,Pilimelia anulata,67770,positive,growth,28,mesophilic
8024,53372,species,Pilimelia terevasa,10710,positive,growth,28,mesophilic
8024,53372,species,Pilimelia terevasa,67770,positive,growth,28,mesophilic
8025,338584,species,Polymorphospora rubra,12111,positive,growth,28,mesophilic
8025,338584,species,Polymorphospora rubra,19892,positive,optimum,28,mesophilic
8025,338584,species,Polymorphospora rubra,31682,positive,growth,20-30,
8025,338584,species,Polymorphospora rubra,31682,positive,optimum,20-30,
8025,338584,species,Polymorphospora rubra,67770,positive,growth,28,mesophilic
8026,168695,species,Salinispora tropica,19876,positive,optimum,28,mesophilic
8026,168695,species,Salinispora tropica,12114,positive,growth,28,mesophilic
8026,168695,species,Salinispora tropica,31465,positive,growth,10-30,
8026,168695,species,Salinispora tropica,31465,positive,optimum,21.5,psychrophilic
8026,168695,species,Salinispora tropica,67770,positive,growth,28,mesophilic
8027,168697,species,Salinispora arenicola,19877,positive,optimum,28,mesophilic
8027,168697,species,Salinispora arenicola,12115,positive,growth,28,mesophilic
8027,168697,species,Salinispora arenicola,31465,positive,growth,10-30,
8027,168697,species,Salinispora arenicola,31465,positive,optimum,24,psychrophilic
8027,168697,species,Salinispora arenicola,32693,positive,growth,25,mesophilic
8027,168697,species,Salinispora arenicola,67770,positive,growth,28,mesophilic
8028,42233,species,Spirilliplanes yamanashiensis,20045,positive,optimum,28,mesophilic
8028,42233,species,Spirilliplanes yamanashiensis,11671,positive,growth,28,mesophilic
8028,42233,species,Spirilliplanes yamanashiensis,67770,positive,growth,28,mesophilic
8029,84594,species,Micromonospora gifhornensis,11683,positive,growth,37,mesophilic
8029,84594,species,Micromonospora gifhornensis,67770,positive,growth,28,mesophilic
8030,419825,species,Micromonospora lutea,16792,positive,growth,28,mesophilic
8030,419825,species,Micromonospora lutea,29217,positive,growth,20-45,
8030,419825,species,Micromonospora lutea,29217,positive,optimum,28,mesophilic
8030,419825,species,Micromonospora lutea,67770,positive,growth,28,mesophilic
8030,419825,species,Micromonospora lutea,67771,positive,growth,28,mesophilic
8031,547162,species,Micromonospora sediminimaris,17644,positive,growth,28,mesophilic
8031,547162,species,Micromonospora sediminimaris,29617,positive,growth,20-45,
8031,547162,species,Micromonospora sediminimaris,29617,positive,optimum,28-37,mesophilic
8031,547162,species,Micromonospora sediminimaris,67770,positive,growth,28,mesophilic
8032,1003110,species,Micromonospora maris,16364,positive,growth,28,mesophilic
8032,1003110,species,Micromonospora maris,67770,positive,growth,28,mesophilic
8033,502268,species,Micromonospora qiuiae,18199,positive,growth,28,mesophilic
8033,502268,species,Micromonospora qiuiae,67770,positive,growth,28,mesophilic
8034,879618,species,Micromonospora trujilloniae,18037,positive,growth,28,mesophilic
8034,879618,species,Micromonospora trujilloniae,67770,positive,growth,28,mesophilic
8035,65505,species,Virgisporangium ochraceum,11980,positive,growth,28,mesophilic
8035,65505,species,Virgisporangium ochraceum,33096,positive,growth,30,mesophilic
8035,65505,species,Virgisporangium ochraceum,67770,positive,growth,28,mesophilic
8035,65505,species,Virgisporangium ochraceum,67771,positive,growth,28,mesophilic
8036,175570,species,Virgisporangium aurantiacum,11981,positive,growth,28,mesophilic
8036,175570,species,Virgisporangium aurantiacum,38193,positive,growth,30,mesophilic
8036,175570,species,Virgisporangium aurantiacum,67770,positive,growth,28,mesophilic
8036,175570,species,Virgisporangium aurantiacum,67771,positive,growth,28,mesophilic
8037,373681,species,Planosporangium flavigriseum,12223,positive,growth,28,mesophilic
8037,373681,species,Planosporangium flavigriseum,20152,positive,optimum,28,mesophilic
8037,373681,species,Planosporangium flavigriseum,67770,positive,growth,28,mesophilic
8039,349316,species,Luedemannella flava,16408,positive,growth,28,mesophilic
8039,349316,species,Luedemannella flava,67770,positive,growth,28,mesophilic
8040,349315,species,Luedemannella helvata,15464,positive,growth,28,mesophilic
8040,349315,species,Luedemannella helvata,67770,positive,growth,28,mesophilic
8041,349313,species,Krasilnikovia cinnamomea,15465,positive,growth,28,mesophilic
8041,349313,species,Krasilnikovia cinnamomea,67770,positive,growth,28,mesophilic
8042,439699,species,Pseudosporangium ferrugineum,16342,positive,growth,28,mesophilic
8042,439699,species,Pseudosporangium ferrugineum,32555,positive,growth,20-37,
8042,439699,species,Pseudosporangium ferrugineum,67770,positive,growth,28,mesophilic
8043,1121272,strain,Catelliglobosispora koreensis,11762,positive,growth,28,mesophilic
8043,1121272,strain,Catelliglobosispora koreensis,40655,positive,growth,30,mesophilic
8043,1121272,strain,Catelliglobosispora koreensis,67770,positive,growth,28,mesophilic
8044,1121946,strain,Hamadaea tsunoensis,19997,positive,optimum,28,mesophilic
8044,1121946,strain,Hamadaea tsunoensis,11397,positive,growth,28,mesophilic
8044,1121946,strain,Hamadaea tsunoensis,39636,positive,growth,30,mesophilic
8044,1121946,strain,Hamadaea tsunoensis,67770,positive,growth,28,mesophilic
8045,566021,species,Plantactinospora mayteni,15913,positive,growth,28,mesophilic
8045,566021,species,Plantactinospora mayteni,19927,positive,optimum,28,mesophilic
